client_id,client_type,client_name,owner_name,specialty_type,address,governorate,delegation,latitude,longitude,phone,patients_per_month,last_visit_date,total_visits,engagement_level,preferred_products,languages,days_since_last_visit,weeks_since_last_visit,months_since_last_visit,last_visit_month,recency_category,engagement_score_num,specialty_macro,languages_list,nb_languages,speaks_french,speaks_arabic,speaks_english,primary_language,preferred_products_list,nb_preferred_products,is_multi_product,gps_valid,distance_from_tunis_km,is_pharmacy,is_doctor,is_specialist,crm_segment,patient_volume_category,patients_normalized,visit_frequency_rec,max_visit_interval_days,visit_overdue,visit_priority_score
CLI0135,Pharmacie,Para-Pharmacie du Centre,Youssef Trabelsi,Pharmacie de Quartier,"186 Avenue Mohamed V, Sfax Ville, Sfax",Sfax,Sfax Ville,34.804221,10.768532,+216 41 545 382,1368,2025-12-04,12,Faible,"Omevie Omega 3 – 1000, Hydra eau micellaire","Français, Arabe",79,11.3,2.6,2025-12,À relancer (61-90j),1,Pharmacie,"['Français', 'Arabe']",2,1,1,0,Français,"['Omevie Omega 3 – 1000', 'Hydra eau micellaire']",2,1,1,230.53,1,0,0,Pharmacie À Développer,Fréquentation moyenne,0.205,Trimestriel,90,0,5.15
CLI0136,Pharmacie,Para-Pharmacie de Nuit,Ahmed Cherif,Pharmacie de Quartier,"65 Rue Ibn Khaldoun, Sfax Sud, Sfax",Sfax,Sfax Sud,34.825007,10.759381,+216 99 489 923,2675,2026-01-14,7,Faible,"LV Vitamine A, LV Sélénium A, C, E Anti-âge",Français,38,5.4,1.2,2026-01,Normal (31-60j),1,Pharmacie,['Français'],1,1,0,0,Français,"['LV Vitamine A', 'LV Sélénium A', 'C', 'E Anti-âge']",4,1,1,228.09,1,0,0,Pharmacie À Développer,Haute fréquentation,0.694,Trimestriel,90,0,5.97
CLI0146,Pharmacie,Pharmacie Ibn Sina,Nadia Gharbi,Parapharmacie,"143 Rue du 20 Mars, Agareb, Sfax",Sfax,Agareb,34.757767,10.71871,+216 44 934 493,3337,2026-01-28,14,Moyen,Omevie Omega 3 – 1000,"Français, Arabe, Anglais",24,3.4,0.8,2026-01,Récent (≤30j),2,Pharmacie,"['Français', 'Arabe', 'Anglais']",3,1,1,1,Français,['Omevie Omega 3 – 1000'],1,0,1,234.56,1,0,0,Pharmacie Active,Très haute fréquentation,0.941,Bi-mensuel,15,1,4.68
CLI0167,Cabinet Médical,Pr. Mohamed Ghariani,Pr. Mohamed Ghariani,Pneumologie,"Centre Médical, 79 Avenue Habib Bourguiba, Sousse Ville, Sousse",Sousse,Sousse Ville,35.661558,10.794935,+216 31 144 337,579,2025-10-03,3,Faible,"Echinacée, Zinc, Vit.C",Français,141,20.1,4.6,2025-10,Urgence (>90j),1,Pneumologie,['Français'],1,1,0,0,Français,"['Echinacée', 'Zinc', 'Vit.C']",3,1,1,140.53,0,1,1,Médecin À Conquérir,Cabinet actif,0.658,Trimestriel,90,1,7.9
CLI0169,Cabinet Médical,Pr. Leila Hammami,Pr. Leila Hammami,Gynécologie,"Cabinet Médical, 20 Rue de la République, Messaadine, Sousse",Sousse,Messaadine,35.640834,10.731044,+216 60 516 223,261,2025-12-28,5,Faible,Omevie Omega 3 – 1000,Arabe,55,7.9,1.8,2025-12,Normal (31-60j),1,Gynécologie,['Arabe'],1,0,1,0,Arabe,['Omevie Omega 3 – 1000'],1,0,1,140.47,0,1,1,Médecin À Conquérir,Cabinet modéré,0.165,Trimestriel,90,0,5.06
CLI0178,Cabinet Médical,Pr. Mohamed Amari,Pr. Mohamed Amari,Dermatologie,"Centre Médical, 37 Avenue de Carthage, Hergla, Sousse",Sousse,Hergla,35.633276,10.657888,+216 63 409 430,523,2026-01-18,13,Élevé,"OLIGOVIT Trio, LV Sélénium A, C, E Anti-âge, TC 2000 Nutractiva","Français, Arabe",34,4.9,1.1,2026-01,Normal (31-60j),3,Dermatologie,"['Français', 'Arabe']",2,1,1,0,Français,"['OLIGOVIT Trio', 'LV Sélénium A', 'C', 'E Anti-âge', 'TC 2000 Nutractiva']",5,1,1,139.04,0,1,1,Médecin Champion,Cabinet actif,0.571,Mensuel,30,1,2.98
CLI0190,Cabinet Médical,Pr. Youssef Hammami,Pr. Youssef Hammami,Rhumatologie,"Centre Médical, 122 Avenue Habib Bourguiba, Ksibet Thrayet, Sousse",Sousse,Ksibet Thrayet,35.65166,10.620892,+216 50 150 863,783,2025-09-03,14,Faible,"LV Sélénium A, C, E Anti-âge",Français,171,24.4,5.6,2025-09,Urgence (>90j),1,Rhumatologie / Orthopédie,['Français'],1,1,0,0,Français,"['LV Sélénium A', 'C', 'E Anti-âge']",3,1,1,136.07,0,1,1,Médecin À Conquérir,Cabinet très actif,0.975,Bi-mensuel,15,1,8.55
CLI0200,Cabinet Médical,Pr. Ines Elloumi,Pr. Ines Elloumi,Gastro-entérologie,"Cabinet Médical, 121 Avenue Habib Bourguiba, Kalâa Seghira, Sousse",Sousse,Kalâa Seghira,35.859918,10.675072,+216 68 642 405,785,2026-01-18,17,Élevé,PédiaKids Gelée royale,"Français, Arabe",34,4.9,1.1,2026-01,Normal (31-60j),3,Gastro-entérologie,"['Français', 'Arabe']",2,1,1,0,Français,['PédiaKids Gelée royale'],1,0,1,115.99,0,1,1,Médecin Champion,Cabinet très actif,0.978,Mensuel,30,1,3.76
CLI0223,Cabinet Médical,Dr. Karim Dhouib,Dr. Karim Dhouib,Rhumatologie,"Clinique, 58 Rue Ibn Khaldoun, Hammam Sousse, Sousse",Sousse,Hammam Sousse,35.811389,10.69429,+216 29 291 277,752,2025-09-19,8,Faible,"Vitonic Tonus, PHYTOFANE Lotion anti chute, Omevie Omega 3 – 1000","Français, Arabe, Anglais",155,22.1,5.1,2025-09,Urgence (>90j),1,Rhumatologie / Orthopédie,"['Français', 'Arabe', 'Anglais']",3,1,1,1,Français,"['Vitonic Tonus', 'PHYTOFANE Lotion anti chute', 'Omevie Omega 3 – 1000']",3,1,1,121.64,0,1,1,Médecin À Conquérir,Cabinet très actif,0.927,Bi-mensuel,15,1,8.51
CLI0227,Cabinet Médical,Dr. Youssef Elloumi,Dr. Youssef Elloumi,Neurologie,"Centre Médical, 73 Avenue Habib Bourguiba, Messaadine, Sousse",Sousse,Messaadine,35.873401,10.746633,+216 44 428 626,533,2025-09-27,18,Faible,"Omevie Omega 3 – 1000, LV Vitamine A",Français,147,21.0,4.8,2025-09,Urgence (>90j),1,Neurologie,['Français'],1,1,0,0,Français,"['Omevie Omega 3 – 1000', 'LV Vitamine A']",2,1,1,117.31,0,1,1,Médecin À Conquérir,Cabinet actif,0.587,Trimestriel,90,1,6.92
CLI0050,Pharmacie,Pharmacie du Bonheur,Youssef Mansouri,Parapharmacie,"199 Avenue Habib Bourguiba, Enfidha, Sousse",Sousse,Enfidha,35.695453,10.641893,+216 36 614 704,2381,2025-08-25,23,Faible,Omevie Omega 3 – 1000,"Français, Arabe",180,25.7,5.9,2025-08,Urgence (>90j),1,Pharmacie,"['Français', 'Arabe']",2,1,1,0,Français,['Omevie Omega 3 – 1000'],1,0,1,132.02,1,0,0,Pharmacie À Développer,Haute fréquentation,0.584,Trimestriel,90,1,7.18
CLI0051,Pharmacie,Para-Pharmacie Monplaisir,Nadia Khelifi,Pharmacie Générale,"4 Rue du 20 Mars, Kalâa Kebira, Sousse",Sousse,Kalâa Kebira,35.86128,10.790987,+216 62 972 790,2723,2025-12-05,13,Faible,"Echinacée, Zinc, Vit.C, LV Sélénium A, C, E Anti-âge, OLIGOVIT Trio","Français, Arabe",78,11.1,2.6,2025-12,À relancer (61-90j),1,Médecine Générale,"['Français', 'Arabe']",2,1,1,0,Français,"['Echinacée', 'Zinc', 'Vit.C', 'LV Sélénium A', 'C', 'E Anti-âge', 'OLIGOVIT Trio']",7,1,1,120.32,1,0,0,Pharmacie À Développer,Haute fréquentation,0.712,Bi-mensuel,15,1,6.34
CLI0060,Pharmacie,Pharmacie du Centre,Ahmed Khelifi,Parapharmacie,"158 Avenue de la Liberté, Ksibet Thrayet, Sousse",Sousse,Ksibet Thrayet,35.609815,10.611159,+216 89 760 467,2621,2025-12-12,14,Faible,OLIGOVIT Trio,Français,71,10.1,2.3,2025-12,À relancer (61-90j),1,Pharmacie,['Français'],1,1,0,0,Français,['OLIGOVIT Trio'],1,0,1,140.27,1,0,0,Pharmacie À Développer,Haute fréquentation,0.673,Trimestriel,90,0,6.07
CLI0073,Pharmacie,Para-Pharmacie Monplaisir,Sonia Hamdi,Pharmacie de Nuit,"151 Avenue Mohamed V, Akouda, Sousse",Sousse,Akouda,35.623594,10.761157,+216 87 622 298,1707,2025-11-17,8,Faible,PédiaKids Gelée royale,"Français, Arabe",96,13.7,3.2,2025-11,Urgence (>90j),1,Pharmacie,"['Français', 'Arabe']",2,1,1,0,Français,['PédiaKids Gelée royale'],1,0,1,143.25,1,0,0,Pharmacie À Développer,Haute fréquentation,0.331,Trimestriel,90,1,6.0
CLI0074,Pharmacie,Pharmacie de la Santé,Ahmed Gharbi,Pharmacie Générale,"66 Rue de la République, Kalâa Seghira, Sousse",Sousse,Kalâa Seghira,35.78072,10.728065,+216 77 797 678,1525,2025-09-03,18,Faible,"LV Psolcalm, TC 2000 Nutractiva","Français, Arabe, Anglais, Italien",171,24.4,5.6,2025-09,Urgence (>90j),1,Médecine Générale,"['Français', 'Arabe', 'Anglais', 'Italien']",4,1,1,1,Français,"['LV Psolcalm', 'TC 2000 Nutractiva']",2,1,1,125.97,1,0,0,Pharmacie À Développer,Haute fréquentation,0.263,Trimestriel,90,1,6.53
CLI0078,Pharmacie,Para-Pharmacie du Lac,Leila Trabelsi,Pharmacie de Quartier,"143 Avenue de la Liberté, Hammam Sousse, Sousse",Sousse,Hammam Sousse,35.675599,10.75547,+216 36 709 825,2165,2026-01-21,21,Élevé,"Hydra eau micellaire, Huile de Menthe, PHYTOFANE Lotion anti chute",Arabe,31,4.4,1.0,2026-01,Normal (31-60j),3,Pharmacie,['Arabe'],1,0,1,0,Arabe,"['Hydra eau micellaire', 'Huile de Menthe', 'PHYTOFANE Lotion anti chute']",3,1,1,137.7,1,0,0,Pharmacie Partenaire,Haute fréquentation,0.503,Mensuel,30,1,2.28
CLI0087,Pharmacie,Pharmacie Populaire,Rami Cherif,Pharmacie de Quartier,"35 Avenue de la Liberté, Bouficha, Sousse",Sousse,Bouficha,35.763804,10.744053,+216 28 833 894,2703,2025-10-11,23,Faible,LV Psolcalm,"Français, Arabe, Anglais",133,19.0,4.4,2025-10,Urgence (>90j),1,Pharmacie,"['Français', 'Arabe', 'Anglais']",3,1,1,1,Français,['LV Psolcalm'],1,0,1,128.27,1,0,0,Pharmacie À Développer,Haute fréquentation,0.704,Bi-mensuel,15,1,6.67
CLI0089,Pharmacie,Pharmacie de Nuit,Leila Hamdi,Parapharmacie,"103 Rue du 20 Mars, Kondar, Sousse",Sousse,Kondar,35.701711,10.556045,+216 30 540 716,2304,2025-10-01,11,Faible,"Echinacée, Zinc, Vit.C",Arabe,143,20.4,4.7,2025-10,Urgence (>90j),1,Pharmacie,['Arabe'],1,0,1,0,Arabe,"['Echinacée', 'Zinc', 'Vit.C']",3,1,1,129.07,1,0,0,Pharmacie À Développer,Haute fréquentation,0.555,Trimestriel,90,1,7.19
CLI0099,Pharmacie,Para-Pharmacie El Menzah,Leila Sassi,Parapharmacie,"144 Avenue de la Liberté, Kalâa Seghira, Sousse",Sousse,Kalâa Seghira,35.672521,10.536757,+216 98 528 354,1815,2026-01-05,6,Faible,PHYTOFANE Lotion anti chute,Arabe,47,6.7,1.5,2026-01,Normal (31-60j),1,Pharmacie,['Arabe'],1,0,1,0,Arabe,['PHYTOFANE Lotion anti chute'],1,0,1,131.75,1,0,0,Pharmacie À Développer,Haute fréquentation,0.372,Trimestriel,90,0,5.38
CLI0108,Pharmacie,Para-Pharmacie de la Liberté,Karim Trabelsi,Pharmacie de Quartier,"89 Rue Ibn Khaldoun, Sidi Bou Ali, Sousse",Sousse,Sidi Bou Ali,35.676933,10.643724,+216 95 345 348,3006,2025-12-03,20,Faible,"PHYTOFANE Lotion anti chute, Hydra eau micellaire, LV Fersang junior","Français, Arabe, Anglais, Italien",80,11.4,2.6,2025-12,À relancer (61-90j),1,Pharmacie,"['Français', 'Arabe', 'Anglais', 'Italien']",4,1,1,1,Français,"['PHYTOFANE Lotion anti chute', 'Hydra eau micellaire', 'LV Fersang junior']",3,1,1,134.03,1,0,0,Pharmacie À Développer,Très haute fréquentation,0.817,Bi-mensuel,15,1,6.22
CLI0110,Pharmacie,Pharmacie Populaire,Ahmed Abidi,Pharmacie Générale,"60 Rue de la République, Sidi El Hani, Sousse",Sousse,Sidi El Hani,35.725365,10.751281,+216 58 681 717,2426,2025-10-07,8,Faible,"LV Fersang Gélule, PHYTOFANE Lotion anti chute, LV Vitamine A","Français, Arabe",137,19.6,4.5,2025-10,Urgence (>90j),1,Médecine Générale,"['Français', 'Arabe']",2,1,1,0,Français,"['LV Fersang Gélule', 'PHYTOFANE Lotion anti chute', 'LV Vitamine A']",3,1,1,132.45,1,0,0,Pharmacie À Développer,Haute fréquentation,0.6,Trimestriel,90,1,7.38
CLI0114,Pharmacie,Pharmacie El Menzah,Amira Gharbi,Pharmacie de Quartier,"117 Rue du 20 Mars, Bouficha, Sousse",Sousse,Bouficha,35.810582,10.773839,+216 87 820 470,1813,2025-08-20,22,Faible,PédiaKids Gelée royale,Arabe,185,26.4,6.1,2025-08,Urgence (>90j),1,Pharmacie,['Arabe'],1,0,1,0,Arabe,['PédiaKids Gelée royale'],1,0,1,124.66,1,0,0,Pharmacie À Développer,Haute fréquentation,0.371,Trimestriel,90,1,6.8
CLI0118,Pharmacie,Pharmacie de la Victoire,Youssef Sassi,Pharmacie de Nuit,"33 Avenue de Carthage, Kalâa Kebira, Sousse",Sousse,Kalâa Kebira,35.601042,10.506821,+216 51 571 454,2696,2025-08-22,20,Faible,"PédiaKids Gelée royale, LV Sélénium A, C, E Anti-âge","Français, Arabe, Anglais",183,26.1,6.0,2025-08,Urgence (>90j),1,Pharmacie,"['Français', 'Arabe', 'Anglais']",3,1,1,1,Français,"['PédiaKids Gelée royale', 'LV Sélénium A', 'C', 'E Anti-âge']",4,1,1,138.84,1,0,0,Pharmacie À Développer,Haute fréquentation,0.701,Bi-mensuel,15,1,7.71
CLI0129,Pharmacie,Para-Pharmacie du Lac,Leila Hamdi,Pharmacie Générale,"118 Rue Ibn Khaldoun, Kondar, Sousse",Sousse,Kondar,35.667757,10.705212,+216 68 665 587,3477,2025-08-28,4,Faible,"LV Sélénium A, C, E Anti-âge",Arabe,177,25.3,5.8,2025-08,Urgence (>90j),1,Médecine Générale,['Arabe'],1,0,1,0,Arabe,"['LV Sélénium A', 'C', 'E Anti-âge']",3,1,1,136.85,1,0,0,Pharmacie À Développer,Très haute fréquentation,0.994,Bi-mensuel,15,1,9.3
CLI0137,Pharmacie,Para-Pharmacie du Centre,Rami Gharbi,Pharmacie de Nuit,"77 Avenue Mohamed V, Zaouiet Sousse, Sousse",Sousse,Zaouiet Sousse,35.884184,10.560255,+216 93 900 348,1527,2025-11-01,13,Faible,"Echinacée, Zinc, Vit.C, LV CYSPROTECT",Arabe,112,16.0,3.7,2025-11,Urgence (>90j),1,Pharmacie,['Arabe'],1,0,1,0,Arabe,"['Echinacée', 'Zinc', 'Vit.C', 'LV CYSPROTECT']",4,1,1,109.79,1,0,0,Pharmacie À Développer,Haute fréquentation,0.264,Trimestriel,90,1,5.81
CLI0138,Pharmacie,Para-Pharmacie de Garde,Youssef Cherif,Pharmacie Générale,"30 Avenue Mohamed V, Messaadine, Sousse",Sousse,Messaadine,35.899179,10.553978,+216 72 789 611,2690,2025-12-19,17,Moyen,"LV Fersang Gélule, Echinacée, Zinc, Vit.C","Français, Arabe",64,9.1,2.1,2025-12,À relancer (61-90j),2,Médecine Générale,"['Français', 'Arabe']",2,1,1,0,Français,"['LV Fersang Gélule', 'Echinacée', 'Zinc', 'Vit.C']",4,1,1,108.02,1,0,0,Pharmacie Active,Haute fréquentation,0.699,Bi-mensuel,15,1,4.58
CLI0140,Pharmacie,Pharmacie Populaire,Sonia Cherif,Parapharmacie,"43 Avenue Mohamed V, Akouda, Sousse",Sousse,Akouda,35.895082,10.703242,+216 48 622 864,2158,2025-10-23,6,Faible,LV Fersang junior,Français,121,17.3,4.0,2025-10,Urgence (>90j),1,Pharmacie,['Français'],1,1,0,0,Français,['LV Fersang junior'],1,0,1,113.45,1,0,0,Pharmacie À Développer,Haute fréquentation,0.5,Trimestriel,90,1,6.98
CLI0145,Pharmacie,Para-Pharmacie de l'Espoir,Fatma Bouaziz,Pharmacie de Nuit,"158 Rue Ibn Khaldoun, Kalâa Seghira, Sousse",Sousse,Kalâa Seghira,35.640184,10.535358,+216 96 241 688,1279,2025-12-26,14,Moyen,"Hydra eau micellaire, PédiaKids Gelée royale, LV Sélénium A, C, E Anti-âge",Arabe,57,8.1,1.9,2025-12,Normal (31-60j),2,Pharmacie,['Arabe'],1,0,1,0,Arabe,"['Hydra eau micellaire', 'PédiaKids Gelée royale', 'LV Sélénium A', 'C', 'E Anti-âge']",5,1,1,135.2,1,0,0,Pharmacie Active,Fréquentation moyenne,0.171,Trimestriel,90,0,3.32
CLI0159,Cabinet Médical,Pr. Fatma Ghariani,Pr. Fatma Ghariani,Pneumologie,"Centre Médical, 108 Avenue de la Liberté, Ettahrir, Tunis",Tunis,Ettahrir,36.809271,10.134554,+216 25 161 908,632,2026-01-18,2,Faible,"LV Fersang junior, LV Vitamine A, PHYTOFANE Lotion anti chute","Français, Arabe, Anglais",34,4.9,1.1,2026-01,Normal (31-60j),1,Pneumologie,"['Français', 'Arabe', 'Anglais']",3,1,1,1,Français,"['LV Fersang junior', 'LV Vitamine A', 'PHYTOFANE Lotion anti chute']",3,1,1,2.98,0,1,1,Médecin À Conquérir,Cabinet très actif,0.741,Bi-mensuel,15,1,6.32
CLI0164,Cabinet Médical,Dr. Amira Farhat,Dr. Amira Farhat,ORL,"Cabinet Médical, 46 Avenue de Carthage, Bab Souika, Tunis",Tunis,Bab Souika,36.707073,10.260623,+216 54 945 179,579,2025-12-10,12,Moyen,"LV Sélénium A, C, E Anti-âge",Français,73,10.4,2.4,2025-12,À relancer (61-90j),2,ORL,['Français'],1,1,0,0,Français,"['LV Sélénium A', 'C', 'E Anti-âge']",3,1,1,15.04,0,1,1,Médecin Développement,Cabinet actif,0.658,Bi-mensuel,15,1,4.93
CLI0171,Cabinet Médical,Pr. Karim Chouchane,Pr. Karim Chouchane,Médecine Générale,"Clinique, 116 Avenue Mohamed V, Sidi El Béchir, Tunis",Tunis,Sidi El Béchir,36.849616,10.149971,+216 48 233 302,623,2026-01-10,6,Moyen,LV Vitamine A,"Français, Arabe",42,6.0,1.4,2026-01,Normal (31-60j),2,Médecine Générale,"['Français', 'Arabe']",2,1,1,0,Français,['LV Vitamine A'],1,0,1,3.68,0,1,0,Médecin Développement,Cabinet très actif,0.727,Bi-mensuel,15,1,4.93
CLI0180,Cabinet Médical,Pr. Ines Amari,Pr. Ines Amari,Dermatologie,"Centre Médical, 82 Avenue de Carthage, Sidi Hassine, Tunis",Tunis,Sidi Hassine,36.893506,10.144179,+216 50 455 427,729,2026-01-10,17,Élevé,Huile de Menthe,"Français, Arabe",42,6.0,1.4,2026-01,Normal (31-60j),3,Dermatologie,"['Français', 'Arabe']",2,1,1,0,Français,['Huile de Menthe'],1,0,1,8.51,0,1,1,Médecin Champion,Cabinet très actif,0.891,Mensuel,30,1,3.68
CLI0203,Cabinet Médical,Dr. Mohamed Amari,Dr. Mohamed Amari,Endocrinologie,"Centre Médical, 64 Rue de la République, Ettahrir, Tunis",Tunis,Ettahrir,36.838705,10.16887,+216 25 405 397,282,2026-01-10,14,Élevé,"TC 2000 Nutractiva, PHYTOFANE Lotion anti chute, Hydra eau micellaire","Français, Arabe",42,6.0,1.4,2026-01,Normal (31-60j),3,Endocrinologie,"['Français', 'Arabe']",2,1,1,0,Français,"['TC 2000 Nutractiva', 'PHYTOFANE Lotion anti chute', 'Hydra eau micellaire']",3,1,1,2.21,0,1,1,Médecin Champion,Cabinet modéré,0.197,Mensuel,30,1,2.13
CLI0211,Cabinet Médical,Dr. Youssef Karoui,Dr. Youssef Karoui,Gastro-entérologie,"Centre Médical, 113 Rue de la République, Bab Bhar, Tunis",Tunis,Bab Bhar,36.822265,10.255833,+216 72 551 147,776,2026-01-29,6,Moyen,"LV CYSPROTECT, Omevie Omega 3 – 1000","Français, Arabe",23,3.3,0.8,2026-01,Récent (≤30j),2,Gastro-entérologie,"['Français', 'Arabe']",2,1,1,0,Français,"['LV CYSPROTECT', 'Omevie Omega 3 – 1000']",2,1,1,8.02,0,1,1,Médecin Développement,Cabinet très actif,0.964,Bi-mensuel,15,1,5.2
CLI0215,Cabinet Médical,Pr. Mehdi Jemni,Pr. Mehdi Jemni,Pédiatrie,"Centre Médical, 117 Avenue de la Liberté, La Medina, Tunis",Tunis,La Medina,36.772668,10.110855,+216 66 833 563,378,2025-10-12,12,Faible,"LV Psolcalm, TC 2000 Nutractiva, LV Fersang Gélule",Arabe,132,18.9,4.3,2025-10,Urgence (>90j),1,Pédiatrie,['Arabe'],1,0,1,0,Arabe,"['LV Psolcalm', 'TC 2000 Nutractiva', 'LV Fersang Gélule']",3,1,1,7.1,0,1,1,Médecin À Conquérir,Cabinet actif,0.346,Trimestriel,90,1,6.42
CLI0218,Cabinet Médical,Dr. Mehdi Ghariani,Dr. Mehdi Ghariani,Pneumologie,"Centre Médical, 124 Avenue Mohamed V, El Kabaria, Tunis",Tunis,El Kabaria,36.856216,10.282036,+216 97 429 616,742,2025-12-23,6,Moyen,"LV Sélénium A, C, E Anti-âge","Français, Arabe, Anglais, Italien",60,8.6,2.0,2025-12,Normal (31-60j),2,Pneumologie,"['Français', 'Arabe', 'Anglais', 'Italien']",4,1,1,1,Français,"['LV Sélénium A', 'C', 'E Anti-âge']",3,1,1,11.14,0,1,1,Médecin Développement,Cabinet très actif,0.911,Bi-mensuel,15,1,5.7
CLI0003,Pharmacie,Para-Pharmacie de la Victoire,Ahmed Hamdi,Pharmacie de Nuit,"21 Avenue de Carthage, Sidi Hassine, Tunis",Tunis,Sidi Hassine,36.825728,10.27709,+216 57 181 975,3164,2025-12-23,25,Moyen,LV Vitamine A,"Français, Arabe, Anglais",60,8.6,2.0,2025-12,Normal (31-60j),2,Pharmacie,"['Français', 'Arabe', 'Anglais']",3,1,1,1,Français,['LV Vitamine A'],1,0,1,9.93,1,0,0,Pharmacie Active,Très haute fréquentation,0.877,Bi-mensuel,15,1,4.48
CLI0018,Pharmacie,Para-Pharmacie de Garde,Karim Ben Ali,Pharmacie de Quartier,"1 Avenue de Carthage, La Medina, Tunis",Tunis,La Medina,36.726164,10.29596,+216 29 807 252,2609,2025-09-22,25,Faible,"PédiaKids Gelée royale, LV Vitamine A","Français, Arabe",152,21.7,5.0,2025-09,Urgence (>90j),1,Pharmacie,"['Français', 'Arabe']",2,1,1,0,Français,"['PédiaKids Gelée royale', 'LV Vitamine A']",2,1,1,15.52,1,0,0,Pharmacie À Développer,Haute fréquentation,0.669,Trimestriel,90,1,6.79
CLI0032,Pharmacie,Pharmacie du Progrès,Ahmed Ben Ali,Pharmacie de Quartier,"194 Rue de la République, Ettahrir, Tunis",Tunis,Ettahrir,36.739872,10.104076,+216 52 885 477,1777,2026-01-09,18,Moyen,"LV Fersang junior, TC 2000 Nutractiva, Vitonic Tonus",Arabe,43,6.1,1.4,2026-01,Normal (31-60j),2,Pharmacie,['Arabe'],1,0,1,0,Arabe,"['LV Fersang junior', 'TC 2000 Nutractiva', 'Vitonic Tonus']",3,1,1,10.37,1,0,0,Pharmacie Active,Haute fréquentation,0.358,Trimestriel,90,0,3.31
CLI0053,Pharmacie,Para-Pharmacie de Nuit,Mohamed Bouaziz,Pharmacie de Quartier,"92 Rue du 20 Mars, Carthage, Tunis",Tunis,Carthage,36.729114,10.206233,+216 83 697 246,1496,2025-12-28,5,Faible,"LV Fersang Gélule, LV Sélénium A, C, E Anti-âge, TC 2000 Nutractiva","Français, Arabe, Anglais",55,7.9,1.8,2025-12,Normal (31-60j),1,Pharmacie,"['Français', 'Arabe', 'Anglais']",3,1,1,1,Français,"['LV Fersang Gélule', 'LV Sélénium A', 'C', 'E Anti-âge', 'TC 2000 Nutractiva']",5,1,1,10.62,1,0,0,Pharmacie À Développer,Fréquentation moyenne,0.253,Trimestriel,90,0,5.28
CLI0061,Pharmacie,Para-Pharmacie Carthage,Ahmed Khelifi,Pharmacie Générale,"24 Rue Ibn Khaldoun, Ezzouhour, Tunis",Tunis,Ezzouhour,36.827899,10.294219,+216 46 700 321,2166,2025-12-10,7,Faible,"Vitonic Tonus, LV Fersang junior, LV Psolcalm","Français, Arabe, Anglais, Italien",73,10.4,2.4,2025-12,À relancer (61-90j),1,Médecine Générale,"['Français', 'Arabe', 'Anglais', 'Italien']",4,1,1,1,Français,"['Vitonic Tonus', 'LV Fersang junior', 'LV Psolcalm']",3,1,1,11.47,1,0,0,Pharmacie À Développer,Haute fréquentation,0.503,Trimestriel,90,0,6.1
CLI0064,Pharmacie,Para-Pharmacie Principale,Youssef Trabelsi,Pharmacie de Quartier,"126 Avenue Habib Bourguiba, Carthage, Tunis",Tunis,Carthage,36.879853,10.164422,+216 68 711 643,1069,2026-01-09,11,Moyen,"OLIGOVIT Trio, TC 2000 Nutractiva, PédiaKids Gelée royale",Français,43,6.1,1.4,2026-01,Normal (31-60j),2,Pharmacie,['Français'],1,1,0,0,Français,"['OLIGOVIT Trio', 'TC 2000 Nutractiva', 'PédiaKids Gelée royale']",3,1,1,6.77,1,0,0,Pharmacie Active,Fréquentation moyenne,0.093,Trimestriel,90,0,3.06
CLI0072,Pharmacie,Pharmacie de la République,Ahmed Cherif,Pharmacie de Nuit,"148 Avenue Mohamed V, Ezzouhour, Tunis",Tunis,Ezzouhour,36.780885,10.228028,+216 78 951 806,1271,2025-10-30,3,Faible,"Hydra eau micellaire, LV Psolcalm","Français, Arabe, Anglais, Italien",114,16.3,3.7,2025-10,Urgence (>90j),1,Pharmacie,"['Français', 'Arabe', 'Anglais', 'Italien']",4,1,1,1,Français,"['Hydra eau micellaire', 'LV Psolcalm']",2,1,1,6.98,1,0,0,Pharmacie À Développer,Fréquentation moyenne,0.168,Trimestriel,90,1,6.21
CLI0077,Pharmacie,Pharmacie de Nuit,Leila Trabelsi,Parapharmacie,"130 Avenue Habib Bourguiba, Hrairia, Tunis",Tunis,Hrairia,36.749549,10.187552,+216 56 496 518,2946,2025-09-30,22,Faible,Huile de Menthe,Français,144,20.6,4.7,2025-09,Urgence (>90j),1,Pharmacie,['Français'],1,1,0,0,Français,['Huile de Menthe'],1,0,1,7.96,1,0,0,Pharmacie À Développer,Haute fréquentation,0.795,Bi-mensuel,15,1,7.15
CLI0081,Pharmacie,Para-Pharmacie de l'Étoile,Sonia Khelifi,Pharmacie de Quartier,"157 Avenue de Carthage, Ezzouhour, Tunis",Tunis,Ezzouhour,36.849707,10.189786,+216 79 887 388,2067,2025-10-13,9,Faible,"OLIGOVIT Trio, TC 2000 Nutractiva",Arabe,131,18.7,4.3,2025-10,Urgence (>90j),1,Pharmacie,['Arabe'],1,0,1,0,Arabe,"['OLIGOVIT Trio', 'TC 2000 Nutractiva']",2,1,1,4.03,1,0,0,Pharmacie À Développer,Haute fréquentation,0.466,Trimestriel,90,1,6.88
